order_id,order_timestamp,customer_id,product_id,category,price,quantity,status
945,2023-03-14 00:52:58,3509,288,electronics,271.63,10,delivered
946,2025-01-08 14:28:18,2327,84,fashion,370.21,7,delivered
947,2023-11-13 13:22:40,508,267,home,2368.94,1,delivered
948,2023-10-30 06:16:49,1248,195,electronics,126.7,8,pending
949,2025-02-08 02:02:06,3480,232,books,17.51,9,delivered
950,2023-02-13 15:52:51,4093,101,books,41.43,9,delivered
951,2025-08-14 14:42:43,435,71,books,69.8,2,delivered
952,2024-09-01 00:55:05,1384,242,fashion,361.02,6,shipped
953,2024-08-21 03:37:29,3130,299,electronics,863.5,6,delivered
954,2023-07-25 21:52:42,57,67,home,1315.0,1,delivered
955,2023-04-14 08:34:18,1220,277,fashion,364.29,9,delivered
956,2025-07-14 10:53:37,1823,218,books,36.2,5,shipped
957,2025-06-07 11:51:20,4094,33,home,2957.46,10,delivered
958,2024-02-14 02:11:05,3006,205,fashion,115.03,1,delivered
959,2023-12-24 20:06:26,2711,181,home,156.57,5,delivered
960,2024-04-18 19:51:31,2828,160,books,18.82,8,shipped
961,2025-06-30 02:11:59,947,129,home,1459.87,8,delivered
962,2024-05-04 18:08:45,3857,255,home,255.58,4,delivered
963,2023-10-16 13:30:23,1764,167,electronics,598.4,1,pending
964,2023-05-08 09:09:30,4873,36,electronics,100.27,1,delivered
965,2024-11-04 23:08:19,887,217,fashion,306.1,9,delivered
966,2025-04-29 20:26:02,3818,26,books,16.82,2,shipped
967,2024-05-13 20:34:09,460,38,books,67.9,4,delivered
968,2024-12-28 02:26:22,461,194,electronics,207.51,7,delivered
969,2024-08-08 00:17:22,215,2,home,259.96,8,delivered
970,2025-07-12 22:53:00,1143,259,books,27.34,5,delivered
971,2023-04-10 11:32:59,4653,119,fashion,273.17,2,delivered
972,2024-04-01 16:03:09,3316,153,electronics,702.39,10,pending
973,2024-03-16 16:26:25,3314,236,books,44.36,10,delivered
974,2023-02-25 13:35:14,3367,26,fashion,90.89,1,pending
975,2023-07-25 01:59:22,640,295,books,65.02,7,shipped
976,2023-01-30 15:48:16,4365,246,electronics,796.79,4,delivered
977,2023-05-17 05:52:26,3517,172,electronics,697.53,10,shipped
978,2023-09-05 08:59:57,4151,213,fashion,345.87,3,shipped
979,2025-10-06 06:55:39,262,103,fashion,13.48,8,pending
980,2023-12-10 12:30:13,2698,252,electronics,79.22,4,delivered
981,2023-08-09 03:04:07,45,133,books,26.98,9,pending
982,2023-04-24 14:05:00,2625,175,books,44.35,2,delivered
983,2023-02-22 16:29:19,622,205,electronics,532.52,4,pending
984,2024-03-28 04:29:41,2785,162,home,239.11,10,delivered
985,2023-11-13 14:15:49,4554,90,home,1285.88,10,pending
986,2023-06-25 22:23:23,1588,57,books,19.8,9,delivered
987,2025-02-25 23:20:09,2135,232,home,294.09,3,delivered
988,2025-04-23 03:40:07,529,106,fashion,271.13,6,delivered
989,2025-01-22 05:07:02,1144,198,books,47.06,2,delivered
990,2024-05-31 10:10:16,1999,163,home,1981.44,9,delivered
991,2025-02-16 05:15:31,4140,160,fashion,230.95,6,pending
992,2023-11-11 05:38:12,4351,220,books,26.76,5,delivered
993,2024-08-03 13:39:30,4070,101,fashion,267.25,3,delivered
994,2023-05-23 18:33:29,3908,105,books,16.25,2,delivered
995,2023-05-28 19:37:09,3100,140,fashion,67.96,8,delivered
996,2025-10-07 17:41:51,847,188,electronics,505.16,2,delivered
997,2023-09-13 03:58:48,1732,188,fashion,31.04,9,pending
998,2023-03-08 13:05:34,845,287,electronics,819.76,10,delivered
999,2023-02-18 00:46:17,1886,258,electronics,850.83,3,delivered
1000,2024-12-28 18:50:31,2594,40,fashion,126.54,3,delivered
1001,2023-03-12 01:09:24,2960,209,home,1090.2,6,delivered
1002,2024-12-30 00:27:41,3694,231,books,30.36,8,delivered
1003,2023-12-25 19:45:47,459,36,fashion,317.84,3,delivered
1004,2025-08-10 19:05:02,474,154,fashion,257.43,3,delivered
1005,2024-09-08 03:17:53,593,15,electronics,351.88,3,pending
1006,2024-03-03 05:42:38,208,105,home,397.14,5,delivered
1007,2023-09-16 19:50:39,4485,57,electronics,618.94,4,shipped
1008,2024-06-28 06:20:59,1052,224,fashion,14.12,5,delivered
1009,2024-06-06 08:51:10,4872,274,books,22.98,3,delivered
1010,2025-02-24 09:14:27,1131,156,home,2043.52,4,shipped
1011,2025-08-02 09:16:48,4624,82,home,602.23,4,shipped
1012,2025-09-12 14:22:26,73,195,books,14.63,3,delivered
1013,2024-05-02 13:28:50,2634,158,books,40.07,7,pending
1014,2024-01-14 11:03:51,243,21,fashion,297.33,6,delivered
1015,2025-03-04 06:56:07,2175,106,home,2665.95,7,delivered
1016,2025-01-10 09:31:12,3313,193,electronics,471.55,4,delivered
1017,2025-04-15 08:52:18,1382,65,home,367.22,6,delivered
1018,2023-02-27 05:46:42,2798,202,home,139.79,4,shipped
1019,2024-01-10 23:20:49,3638,218,electronics,163.97,10,delivered
1020,2024-11-11 21:13:47,3789,76,fashion,84.14,7,shipped
1021,2025-03-11 00:05:51,743,76,electronics,183.0,4,delivered
1022,2023-06-18 06:33:11,1149,210,books,9.17,8,delivered
1023,2025-09-10 12:00:36,4762,233,home,1746.91,4,delivered
1024,2023-07-04 05:58:16,1155,86,electronics,541.83,3,delivered
1025,2025-04-28 04:27:33,2703,82,electronics,88.18,2,delivered
1026,2024-10-30 19:22:09,4162,156,home,1295.74,1,cancelled
1027,2024-12-17 19:25:06,463,63,fashion,240.24,4,delivered
1028,2023-02-21 15:13:05,840,274,fashion,196.71,7,delivered
1029,2025-02-17 16:46:43,659,110,fashion,224.93,9,delivered
1030,2023-05-01 18:06:39,1920,108,books,47.81,3,shipped
1031,2024-10-30 19:08:48,2019,207,books,15.11,1,pending
1032,2023-08-15 09:11:05,1838,284,electronics,726.08,9,delivered
1033,2025-02-24 01:49:20,4198,18,home,2724.56,3,pending
1034,2025-10-05 20:27:30,1491,18,books,57.0,6,delivered
1035,2023-12-27 02:52:34,2026,254,electronics,974.67,5,shipped
1036,2023-06-27 15:16:31,4325,281,books,60.71,8,delivered
1037,2024-08-10 04:30:15,818,142,electronics,958.94,9,delivered
1038,2025-04-21 22:34:33,3178,191,books,45.25,6,delivered
1039,2023-09-18 13:15:05,2104,165,fashion,210.92,7,pending
1040,2025-05-26 01:22:00,1651,257,electronics,363.72,8,delivered
1041,2023-01-14 01:49:03,1601,85,fashion,242.29,3,delivered
1042,2025-06-09 03:14:26,2916,213,home,2163.75,7,delivered
1043,2025-06-30 12:02:16,3468,235,electronics,775.93,3,delivered
1044,2023-02-12 07:01:45,2985,153,books,47.42,10,delivered
1045,2024-02-22 20:44:06,4305,271,books,44.25,10,delivered
1046,2023-03-28 02:49:22,2237,229,electronics,801.85,9,delivered
1047,2024-04-30 21:25:45,2885,195,books,47.1,6,delivered
1048,2024-07-18 11:12:53,1456,101,electronics,549.1,4,delivered
1049,2023-05-27 14:48:09,3283,262,fashion,178.79,3,delivered
1050,2023-07-14 12:33:54,2846,114,fashion,192.52,8,delivered
1051,2024-11-07 17:32:12,2052,253,electronics,577.51,2,delivered
1052,2025-01-09 10:41:39,3222,9,home,2219.89,4,delivered
1053,2023-12-01 10:52:53,1485,139,electronics,854.2,8,delivered
1054,2023-07-19 19:01:53,1661,207,electronics,768.03,7,delivered
1055,2023-10-23 11:32:00,4935,289,books,8.29,7,delivered
1056,2025-04-27 15:36:18,2925,284,home,2714.63,9,delivered
1057,2025-02-12 14:42:39,574,132,books,58.36,7,delivered
1058,2025-08-12 14:50:38,3954,227,home,2487.94,10,delivered
1059,2024-06-26 05:27:00,1404,2,home,2779.82,6,pending
1060,2024-09-14 09:59:22,4164,197,books,10.22,1,delivered
1061,2025-01-02 08:35:06,623,272,fashion,247.76,3,delivered
1062,2024-02-06 15:50:57,2169,62,fashion,177.83,1,delivered
1063,2024-05-07 12:39:57,4769,190,fashion,57.84,8,shipped
1064,2023-11-28 05:49:04,4350,208,electronics,275.04,7,shipped
1065,2024-01-30 09:21:40,4481,28,electronics,903.85,6,delivered
1066,2024-11-05 08:43:09,4709,160,fashion,80.81,4,pending
1067,2024-04-09 18:29:43,2522,214,books,17.17,7,delivered
1068,2024-06-04 19:06:01,4704,249,books,35.73,1,delivered
1069,2025-10-30 13:25:54,2662,293,fashion,377.65,7,delivered
1070,2023-07-13 02:12:13,1500,286,books,38.97,6,delivered
1071,2025-04-16 18:25:19,4838,64,books,69.07,2,delivered
1072,2025-05-21 11:49:35,81,280,books,47.69,7,shipped
1073,2023-05-19 23:48:15,2525,194,electronics,851.57,6,delivered
1074,2025-02-16 04:02:04,3701,205,books,6.57,2,delivered
1075,2025-09-13 12:29:32,2907,6,electronics,567.91,3,pending
1076,2024-09-08 16:43:40,4307,211,electronics,86.14,8,delivered
1077,2023-05-11 08:40:38,955,112,electronics,142.01,6,delivered
1078,2023-04-03 02:56:01,2760,119,electronics,886.72,4,cancelled
1079,2024-11-15 08:20:33,4188,187,fashion,153.8,5,delivered
1080,2023-04-16 19:20:23,2446,143,electronics,889.08,6,delivered
1081,2023-04-28 02:00:26,2218,215,books,30.67,2,shipped
1082,2023-10-14 21:57:28,2909,86,electronics,781.79,10,delivered
1083,2025-10-11 10:20:01,1211,298,fashion,239.94,2,delivered
1084,2023-12-07 19:33:11,855,108,fashion,330.82,7,delivered
1085,2023-04-01 14:02:26,4791,171,electronics,502.84,4,delivered
1086,2024-01-29 07:21:02,4800,222,fashion,228.45,10,delivered
1087,2025-01-03 04:56:47,2968,41,books,51.87,2,delivered
1088,2023-01-18 19:24:09,4088,45,fashion,286.46,9,delivered
1089,2025-02-18 15:16:44,1647,91,electronics,724.0,1,delivered
1090,2024-06-06 19:19:14,1321,153,fashion,248.28,7,delivered
1091,2023-04-23 14:21:42,2816,122,fashion,248.8,7,delivered
1092,2025-04-02 04:44:08,4652,154,home,98.9,4,delivered
1093,2025-09-04 08:13:07,4892,12,home,1935.03,1,shipped
1094,2023-08-18 02:19:08,281,135,electronics,251.66,3,delivered
1095,2025-02-07 05:54:15,1306,196,home,1593.49,3,delivered
1096,2024-08-29 06:19:52,2879,170,home,2920.54,10,delivered
1097,2024-05-24 22:05:38,864,232,fashion,64.36,2,delivered
1098,2025-07-16 19:33:58,1745,230,electronics,614.34,2,pending
1099,2024-04-13 20:53:32,3665,296,electronics,674.85,9,delivered
1100,2025-04-07 12:39:00,4977,258,electronics,476.94,5,delivered
1101,2023-06-13 12:59:11,2125,241,electronics,808.92,4,delivered
1102,2023-02-16 15:48:34,4048,220,fashion,256.77,10,delivered
1103,2025-09-16 10:01:17,2603,9,electronics,353.72,5,delivered
1104,2025-07-06 13:53:28,4978,51,home,1323.73,1,delivered
1105,2025-08-08 16:54:23,2364,214,books,56.29,7,delivered
1106,2023-05-27 02:25:40,1742,242,home,237.72,1,delivered
1107,2024-12-24 19:12:26,4555,22,home,259.32,7,shipped
1108,2025-02-18 18:40:58,2345,38,electronics,82.46,8,shipped
1109,2025-09-04 08:14:31,3360,96,books,11.25,3,delivered
1110,2023-12-27 09:19:51,669,220,books,20.62,7,shipped
1111,2023-11-20 17:35:00,3677,277,home,1450.42,6,delivered
1112,2023-03-10 23:06:59,3764,196,home,2203.36,2,pending
1113,2025-06-05 17:29:47,1436,75,fashion,257.14,4,delivered
1114,2023-04-03 06:39:09,4225,224,electronics,676.38,10,delivered
1115,2023-01-18 23:04:45,1129,12,fashion,304.02,1,delivered
1116,2025-10-26 02:50:18,2956,21,fashion,318.9,3,delivered
1117,2025-04-10 06:08:13,4216,125,fashion,158.35,1,delivered
1118,2023-10-09 12:06:27,2678,10,electronics,273.51,4,delivered
1119,2024-03-17 17:12:21,2749,167,books,54.44,6,pending
1120,2023-07-28 13:18:50,1155,115,home,2570.34,1,delivered
1121,2023-03-11 03:41:49,2094,200,electronics,355.69,3,delivered
1122,2023-03-22 12:54:57,3623,290,electronics,353.63,5,delivered
1123,2024-02-08 23:38:29,4106,2,electronics,677.08,7,delivered
1124,2024-03-10 02:10:44,968,26,books,10.97,2,cancelled
1125,2023-09-01 16:53:10,1640,170,electronics,461.07,1,delivered
1126,2024-08-11 17:02:20,85,8,books,20.88,3,delivered
1127,2023-11-30 09:32:29,4809,134,fashion,218.1,7,delivered
1128,2024-09-26 14:00:51,165,249,home,291.3,8,delivered
1129,2024-08-15 13:26:02,1001,8,books,14.89,6,delivered
1130,2024-01-09 07:24:13,1849,237,home,1702.87,2,delivered
1131,2024-06-08 03:32:08,2836,5,electronics,87.04,9,pending
1132,2023-04-02 16:02:13,652,79,electronics,378.57,9,delivered
1133,2024-11-09 19:39:22,3929,141,home,542.79,2,pending
1134,2023-01-17 03:40:10,4334,251,electronics,332.04,8,delivered
1135,2024-08-31 11:27:30,1299,133,home,898.7,9,delivered
1136,2023-12-11 04:36:27,412,172,fashion,340.69,5,delivered
1137,2025-07-17 11:46:08,2854,105,fashion,388.05,5,pending
1138,2023-02-27 19:56:35,709,241,electronics,979.46,4,cancelled
1139,2024-10-03 04:36:18,4554,222,books,41.57,5,delivered
1140,2025-08-04 10:34:54,564,57,fashion,331.86,10,shipped
1141,2024-10-21 03:49:46,745,186,home,175.49,4,delivered
1142,2024-05-08 01:29:38,4128,27,electronics,821.1,2,delivered
1143,2024-12-01 23:01:58,2796,202,home,1314.85,5,delivered
1144,2023-01-26 15:55:02,4518,88,books,52.72,3,delivered
1145,2024-11-01 10:36:53,162,9,books,26.62,10,delivered
1146,2024-04-09 14:15:35,3724,178,books,64.09,7,shipped
1147,2024-10-20 05:46:01,3631,249,home,2689.9,7,delivered
1148,2023-10-10 04:57:13,3035,251,home,719.64,7,delivered
1149,2023-01-09 02:52:35,3536,241,electronics,55.31,6,delivered
1150,2023-08-07 00:21:59,3036,266,fashion,136.26,2,delivered
1151,2025-10-01 02:46:51,396,183,books,56.55,10,delivered
1152,2023-11-06 00:47:42,4896,182,electronics,287.42,1,shipped
1153,2024-11-27 12:50:20,1783,175,home,902.52,7,delivered
1154,2023-07-02 21:01:29,1719,35,fashion,334.6,9,pending
1155,2023-11-13 21:26:40,2396,106,books,54.08,1,delivered
1156,2025-02-09 08:37:27,3592,10,electronics,451.4,9,delivered
1157,2023-12-14 07:54:31,2024,113,fashion,391.81,7,delivered
1158,2023-03-19 01:38:48,2100,284,home,448.97,7,cancelled
1159,2024-06-21 18:05:48,4929,61,books,40.92,1,delivered
1160,2025-06-13 19:09:38,3614,196,electronics,618.31,5,delivered
1161,2024-01-09 01:28:26,4936,204,home,490.7,4,delivered
1162,2025-06-08 22:45:05,1051,96,home,249.43,7,delivered
1163,2025-06-15 23:22:37,4726,153,electronics,549.85,5,shipped
1164,2023-12-04 01:29:34,193,117,fashion,192.54,10,delivered
1165,2023-03-17 09:51:17,1237,51,books,27.19,10,delivered
1166,2025-04-18 00:39:15,1162,174,fashion,331.9,5,delivered
1167,2024-03-22 01:45:26,321,258,books,52.45,2,delivered
1168,2025-09-02 20:39:46,3273,171,home,2438.58,10,pending
1169,2024-03-27 22:28:45,2965,212,electronics,173.63,6,delivered
1170,2024-10-02 13:56:20,2296,1,home,1298.77,9,delivered
1171,2024-11-22 13:00:37,2066,160,books,25.53,8,shipped
1172,2025-08-14 21:28:27,1857,157,fashion,223.64,6,delivered
1173,2025-04-14 06:52:28,3452,190,books,56.99,4,delivered
1174,2024-07-22 09:40:50,4261,289,fashion,312.3,3,delivered
1175,2023-12-16 01:56:20,275,13,home,2130.33,6,delivered
1176,2023-02-16 11:07:38,1126,1,electronics,785.77,7,delivered
1177,2023-07-21 16:35:59,2292,105,fashion,148.16,3,delivered
1178,2025-09-17 03:20:11,2803,159,books,32.51,10,delivered
1179,2023-12-15 14:04:27,3962,106,home,2977.45,6,delivered
1180,2025-10-22 04:45:36,4695,85,electronics,838.05,4,delivered
1181,2024-12-22 13:27:32,1009,234,home,2772.26,10,pending
1182,2023-06-30 04:18:12,1685,279,books,36.35,6,delivered
1183,2023-11-05 06:47:05,1012,207,home,834.61,5,shipped
1184,2024-06-21 12:18:58,3684,228,fashion,189.27,9,delivered
1185,2024-09-08 02:59:39,4203,198,fashion,10.01,9,shipped
1186,2025-07-21 13:02:18,1752,77,home,1496.18,10,shipped
1187,2023-06-05 18:04:46,1891,183,books,7.68,1,delivered
1188,2023-09-14 07:38:05,4955,48,fashion,135.73,8,delivered
1189,2025-09-11 06:47:06,3033,81,electronics,520.19,4,delivered
1190,2023-09-23 20:40:39,2992,58,books,15.0,7,delivered
1191,2023-03-13 18:23:25,2693,140,electronics,614.51,8,delivered
1192,2024-03-26 10:38:51,533,244,fashion,110.21,1,delivered
1193,2024-01-13 02:47:46,1724,102,books,35.02,6,pending
1194,2024-08-26 22:20:17,505,179,electronics,944.99,5,delivered
1195,2023-01-18 22:59:41,3473,37,books,10.05,5,delivered
1196,2023-02-03 04:24:58,4948,288,electronics,664.6,10,shipped
1197,2025-01-23 12:44:26,4165,154,books,56.76,2,delivered
1198,2025-03-08 09:40:28,1926,10,books,17.89,4,delivered
1199,2024-01-29 02:15:28,3011,225,fashion,291.77,7,shipped
1200,2023-07-31 08:05:15,244,46,electronics,673.43,9,delivered
1201,2024-01-20 06:01:41,3078,80,books,19.94,1,delivered
1202,2025-02-28 10:52:29,4215,69,home,2095.19,1,delivered
1203,2025-03-24 05:23:40,45,21,fashion,313.02,3,delivered
1204,2024-02-26 09:12:50,53,29,fashion,19.47,4,shipped
1205,2023-02-26 13:02:27,3341,227,fashion,43.21,7,delivered
1206,2023-11-10 02:59:41,3871,114,electronics,85.14,3,pending
1207,2024-12-17 10:17:26,1889,62,fashion,387.42,3,pending
1208,2024-11-09 02:15:17,267,174,home,1760.45,2,shipped
1209,2023-09-14 22:32:50,2853,57,electronics,891.31,2,pending
1210,2023-07-20 21:45:31,696,181,fashion,56.46,10,delivered
1211,2025-07-19 22:41:24,3478,142,home,401.12,9,delivered
1212,2024-06-16 03:24:55,839,42,books,69.93,10,shipped
1213,2023-06-29 03:55:16,3262,293,home,2935.6,10,delivered
1214,2024-02-23 07:35:25,1916,62,books,44.96,2,delivered
1215,2024-11-27 03:59:01,169,25,fashion,126.81,6,delivered
1216,2024-06-27 16:42:54,2799,181,books,61.36,8,delivered
1217,2023-11-03 04:47:42,2878,36,fashion,23.71,4,pending
1218,2023-03-16 10:22:27,1379,132,home,1735.4,9,delivered
1219,2024-12-03 21:47:22,2149,2,books,41.75,7,delivered
1220,2024-05-21 14:21:11,2558,189,books,16.7,7,delivered
1221,2023-05-30 12:03:26,2125,15,electronics,624.72,4,delivered
1222,2023-09-22 09:22:17,4943,293,fashion,124.99,7,delivered
1223,2025-05-30 03:17:01,3530,217,electronics,66.84,2,delivered
1224,2024-05-25 03:15:00,2914,135,books,56.31,8,delivered
1225,2025-02-05 05:54:28,249,11,electronics,325.22,5,delivered
1226,2025-01-07 01:18:10,2203,183,home,2211.11,7,shipped
1227,2024-10-22 23:58:19,1544,94,books,66.97,10,delivered
1228,2024-08-23 05:01:52,2000,207,books,43.16,8,delivered
1229,2023-03-21 08:35:44,2753,24,books,36.41,7,delivered
1230,2025-01-30 02:16:19,1697,106,electronics,191.74,6,delivered
1231,2023-01-03 02:48:07,2003,278,fashion,84.39,4,shipped
1232,2023-12-08 00:49:09,135,287,fashion,19.92,4,pending
1233,2023-02-03 02:56:02,1713,99,home,554.95,10,delivered
1234,2024-10-18 20:41:03,2205,124,electronics,869.95,10,delivered
1235,2025-05-10 15:53:11,2817,117,electronics,451.93,10,delivered
1236,2023-09-27 01:01:39,2673,19,electronics,273.83,7,delivered
1237,2023-01-08 00:54:49,4825,197,books,67.13,2,delivered
1238,2025-10-16 18:16:17,719,79,electronics,902.14,5,delivered
1239,2023-03-28 14:10:12,573,164,home,2530.83,7,delivered
1240,2025-02-23 06:04:55,1758,239,electronics,166.15,1,delivered
1241,2023-06-27 04:10:33,737,236,books,57.03,8,delivered
1242,2023-04-04 15:16:29,1558,86,home,1778.2,4,delivered
1243,2023-08-08 23:53:57,1882,205,home,2387.57,10,delivered
1244,2024-04-17 19:37:39,2853,85,fashion,47.26,3,delivered
1245,2024-07-18 13:06:20,1981,114,fashion,359.18,10,delivered
1246,2025-09-26 16:29:58,665,286,fashion,122.84,6,cancelled
1247,2023-10-01 22:31:16,705,269,home,2675.62,8,shipped
1248,2024-06-09 06:09:08,1911,199,electronics,183.28,2,shipped
1249,2024-02-14 08:15:18,1704,13,books,32.67,8,delivered
1250,2024-11-01 19:58:15,2143,93,electronics,157.87,7,delivered
1251,2025-07-26 10:54:45,3706,167,fashion,206.37,5,delivered
1252,2024-03-05 00:12:51,765,282,electronics,228.65,4,shipped
1253,2024-09-03 14:50:52,3235,160,electronics,415.08,7,delivered
1254,2025-07-11 16:04:41,400,112,fashion,220.18,10,delivered
1255,2024-08-26 11:35:49,1101,207,books,67.84,9,delivered
1256,2024-05-04 21:59:32,4282,72,electronics,972.37,9,delivered
1257,2024-03-17 11:24:55,2416,286,home,933.36,1,delivered
1258,2025-03-21 02:49:26,1827,57,electronics,192.67,2,delivered
1259,2023-11-18 06:49:56,1935,194,home,419.18,10,delivered
1260,2023-07-18 15:03:03,3930,211,books,54.99,3,delivered
1261,2023-04-21 18:33:33,230,161,fashion,118.77,7,delivered
1262,2025-05-03 06:36:04,1102,265,books,62.94,8,delivered
1263,2025-06-09 23:22:30,2559,117,fashion,233.24,10,delivered
1264,2023-01-03 01:11:13,2219,8,fashion,103.0,1,delivered
1265,2025-03-11 12:36:18,1254,37,electronics,579.13,3,delivered
1266,2024-09-06 05:47:09,1061,192,home,614.38,1,pending
1267,2024-09-03 11:50:51,320,299,books,48.86,6,delivered
1268,2025-07-20 18:30:30,4938,75,home,1014.88,1,pending
1269,2025-10-07 15:26:04,3746,170,fashion,180.79,7,shipped
1270,2023-06-29 09:39:22,1005,49,home,1332.85,8,delivered
1271,2023-02-19 21:08:56,1124,136,electronics,449.05,4,delivered
1272,2025-04-15 15:15:31,1265,119,books,59.51,9,delivered
1273,2023-09-26 23:32:53,4655,270,books,22.07,1,delivered
1274,2023-11-14 13:08:46,2863,220,electronics,917.24,6,delivered
1275,2023-05-12 23:23:52,3457,87,books,51.89,3,delivered
1276,2023-02-18 03:28:35,4377,202,books,11.78,3,delivered
1277,2023-08-10 00:54:18,2031,114,electronics,338.31,2,delivered
1278,2025-10-09 01:13:46,674,256,electronics,202.11,1,pending
1279,2023-03-09 00:44:53,2410,60,home,2345.29,2,delivered
1280,2024-04-11 18:06:27,1109,281,home,2356.53,3,delivered
1281,2025-05-24 09:36:41,64,121,fashion,146.25,8,delivered
1282,2023-04-21 03:24:19,2668,179,electronics,971.85,1,shipped
1283,2024-03-04 02:31:03,4339,166,fashion,71.22,2,pending
1284,2023-09-10 05:01:55,1712,220,home,2101.07,7,pending
1285,2025-06-17 23:14:28,994,31,electronics,606.43,2,delivered
1286,2023-10-05 09:35:53,4947,136,fashion,349.56,2,delivered
1287,2025-08-28 14:18:58,2635,2,books,52.32,8,delivered
1288,2023-07-21 02:47:29,4931,215,fashion,249.54,3,delivered
1289,2025-01-10 18:29:02,908,33,electronics,747.25,2,delivered
1290,2025-03-13 04:33:08,4817,162,books,16.59,2,delivered
1291,2023-04-23 17:35:54,622,77,books,17.48,2,shipped
1292,2024-05-14 15:14:09,4672,47,home,800.44,6,shipped
1293,2025-05-20 17:11:26,4537,1,fashion,377.86,4,delivered
1294,2023-04-26 18:36:21,2767,193,electronics,876.92,3,delivered
1295,2025-05-02 12:11:40,4741,128,books,14.46,7,delivered
1296,2024-08-17 01:39:45,1204,48,fashion,146.76,8,delivered
1297,2025-06-01 01:54:26,3113,95,fashion,213.44,6,delivered
1298,2024-03-11 20:55:37,1353,266,home,2433.7,3,shipped
1299,2023-12-04 08:54:10,3675,273,books,27.12,1,delivered
1300,2025-05-13 01:49:31,3985,142,home,815.1,9,delivered
1301,2025-07-11 01:13:03,3076,91,home,2356.7,8,delivered
1302,2025-07-03 14:59:31,3365,205,fashion,269.4,9,delivered
1303,2023-02-17 21:06:44,2762,198,home,2223.54,3,shipped
1304,2025-10-30 23:52:37,372,258,fashion,96.66,10,shipped
1305,2025-02-03 20:25:31,4407,291,home,2825.42,3,delivered
1306,2025-08-21 05:47:33,1831,178,electronics,254.55,7,shipped
1307,2023-12-26 04:16:38,4956,275,electronics,757.93,9,delivered
1308,2024-09-12 07:20:44,2640,175,books,69.39,6,delivered
1309,2023-02-02 01:03:17,1305,78,books,67.24,2,delivered
1310,2025-08-05 02:14:38,4689,106,home,2749.72,9,delivered
1311,2023-06-10 18:43:40,4492,153,electronics,197.93,2,delivered
1312,2025-10-13 16:31:54,45,118,books,59.96,1,delivered
1313,2023-08-27 22:38:29,4212,199,books,55.26,8,pending
1314,2025-03-07 07:07:24,3877,288,fashion,151.34,8,shipped
1315,2023-11-03 06:12:59,697,90,books,35.73,4,delivered
1316,2024-03-27 03:17:58,2080,20,fashion,161.07,8,delivered
1317,2023-02-09 23:47:20,1918,134,home,2452.58,7,shipped
1318,2024-01-15 22:12:00,2900,51,home,1343.96,5,delivered
1319,2025-03-18 04:04:25,1070,95,electronics,833.1,6,pending
1320,2025-03-29 21:35:33,4377,140,electronics,356.84,6,delivered
1321,2024-04-15 08:06:29,535,273,electronics,908.3,7,delivered
1322,2024-07-20 11:14:25,3273,2,fashion,245.44,4,delivered
1323,2023-09-23 00:37:29,275,255,books,36.08,3,delivered
1324,2023-01-11 21:49:07,1635,6,fashion,78.27,2,delivered
1325,2025-02-01 10:45:06,4016,286,electronics,429.39,2,delivered
1326,2024-02-18 09:22:49,2348,193,home,1650.7,6,pending
1327,2025-02-23 17:07:37,4647,127,home,1660.64,8,delivered
1328,2023-11-16 17:28:05,652,78,books,38.16,1,cancelled
1329,2023-10-01 22:47:25,3521,264,electronics,854.17,3,delivered
1330,2024-04-25 08:54:48,4833,79,fashion,10.76,9,delivered
1331,2023-11-26 15:12:56,4700,2,books,51.93,2,delivered
1332,2023-03-22 00:42:41,1972,194,fashion,274.43,8,pending
1333,2023-05-22 09:05:34,2417,202,electronics,443.76,5,shipped
1334,2023-02-08 21:13:54,38,126,books,49.33,4,delivered
1335,2024-08-10 15:40:58,2381,294,books,42.53,1,delivered
1336,2023-01-20 09:38:04,2269,39,electronics,271.96,8,delivered
1337,2024-10-21 12:04:37,1116,293,electronics,999.6,8,delivered
1338,2024-12-02 13:26:00,4385,39,electronics,900.39,10,delivered
1339,2023-09-18 18:50:32,736,210,books,21.9,3,delivered
1340,2025-09-30 11:18:56,1902,4,home,2728.4,2,delivered
1341,2023-05-05 08:10:02,1283,55,books,29.92,1,pending
1342,2025-05-11 03:40:27,2408,287,fashion,67.22,8,shipped
1343,2023-08-16 18:44:47,209,232,fashion,112.94,6,delivered
1344,2023-04-14 22:40:00,3684,161,fashion,84.24,7,delivered
1345,2025-09-04 10:32:00,4229,246,books,44.74,7,shipped
1346,2023-03-29 02:48:57,1139,84,books,8.53,10,delivered
1347,2023-12-10 02:02:44,2200,198,home,2160.22,10,delivered
1348,2025-06-04 06:10:02,3620,173,home,1304.77,8,pending
1349,2025-09-21 16:43:38,872,87,home,2196.53,5,delivered
1350,2024-05-16 08:30:30,1052,218,home,573.33,2,delivered
1351,2023-02-25 16:07:33,4154,18,electronics,327.21,2,delivered
1352,2025-09-17 19:03:19,3630,82,home,923.18,8,shipped
1353,2024-01-06 09:34:49,3224,89,books,18.57,6,delivered
1354,2024-09-06 16:19:28,1418,63,books,41.62,2,delivered
1355,2024-08-15 05:00:48,424,85,home,2694.6,10,delivered
1356,2025-08-30 16:47:34,4560,285,fashion,34.81,9,delivered
1357,2025-02-23 17:44:28,2087,264,home,1071.5,2,delivered
